Flight Number,From,To,Aircraft,STD,Optimal_STD,Predicted_Delay,CascadingDelay,TotalPredictedDelay,Runway,FlightType
AI2873,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TNP),07:00:00,07:16:39,-16.11038271974625,0.0,-16.11038271974625,R1,Domestic
AI2873,Mumbai (BOM),Hyderabad (HYD),A20N (VT-ATV),07:00:00,07:21:59,-21.955779602893436,5.748126676174013,-16.207652926719422,R2,Domestic
AI2873,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TQA),07:00:00,07:19:40,-21.47612498082429,0.0,-21.47612498082429,R3,Domestic
AI2873,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TNP),07:00:00,07:30:35,-31.642201082859305,14.668761029433053,-16.973440053426252,R1,Domestic
AI2873,Mumbai (BOM),Hyderabad (HYD),A20N (VT-TNJ),07:00:00,07:29:26,-28.66709072566034,82.81031453412922,54.143223808468875,R2,Domestic
AI2873,Mumbai (BOM),Hyderabad (HYD),A20N (VT-RTT),07:00:00,07:08:05,-4.939097853482738,4.438332403178368,-0.5007654503043701,R3,Domestic
QP1410,Mumbai (BOM),Delhi (DEL),B38M (VT-YAO),07:05:00,07:24:21,-19.03964500624917,12.513973019855152,-6.525671986394018,R1,Domestic
QP1410,Mumbai (BOM),Delhi (DEL),B38M (VT-YBA),07:05:00,06:01:18,61.684342852845596,0.0,61.684342852845596,R2,Domestic
QP1410,Mumbai (BOM),Delhi (DEL),B38M (VT-YAA),07:05:00,07:31:23,-25.9013753501502,77.58571191452171,51.684336564371506,R3,Domestic
QP1410,Mumbai (BOM),Delhi (DEL),B38M (VT-YAM),07:05:00,07:21:01,-17.971857897934562,62.95001121482982,44.97815331689526,R1,Domestic
QP1410,Mumbai (BOM),Delhi (DEL),B38M (VT-YAP),07:05:00,07:12:14,-7.971445477926911,8.949821101844668,0.9783756239177572,R2,Domestic
QP1410,Mumbai (BOM),Delhi (DEL),B38M (VT-YAM),07:05:00,07:30:30,-25.524122315299625,0.0,-25.524122315299625,R3,Domestic
QP1410,Mumbai (BOM),Delhi (DEL),B38M (VT-YAT),07:05:00,07:18:26,-12.97423011774911,0.0,-12.97423011774911,R1,Domestic
6E6133,Mumbai (BOM),Rajkot (HSR),A21N (VT-IMM),07:05:00,07:14:59,-11.049331209038533,0.0,-11.049331209038533,R2,Domestic
6E6133,Mumbai (BOM),Rajkot (HSR),A21N (VT-IMM),07:05:00,07:04:11,1.9501775786382989,22.62838230581838,24.57855988445668,R3,Domestic
6E6133,Mumbai (BOM),Rajkot (HSR),A21N (VT-IMM),07:15:00,07:28:00,-11.261316194412629,8.306311363137095,-2.9550048312755344,R1,Domestic
6E6133,Mumbai (BOM),Rajkot (HSR),A21N (VT-IMM),07:05:00,07:23:55,-20.6058423256959,2.9317842142482218,-17.67405811144768,R2,Domestic
6E6133,Mumbai (BOM),Rajkot (HSR),A21N (VT-IRV),07:05:00,07:25:34,-20.374411003184353,68.25369675583569,47.87928575265134,R3,Domestic
6E6133,Mumbai (BOM),Rajkot (HSR),A21N (VT-IRV),07:05:00,07:31:09,-27.677287977149017,69.2032328294528,41.52594485230378,R1,Domestic
6E6133,Mumbai (BOM),Rajkot (HSR),A21N (VT-IMI),07:05:00,07:25:34,-20.374411003184353,30.08009758448654,9.705686581302189,R2,Domestic
6E5246,Mumbai (BOM),Hyderabad (HYD),A21N (VT-ICQ),07:20:00,07:44:23,-24.09918405691751,12.421395294339717,-11.677788762577794,R3,Domestic
6E5246,Mumbai (BOM),Hyderabad (HYD),A21N (VT-IMB),07:20:00,07:29:46,-11.089379290528864,12.887028474349318,1.7976491838204538,R1,Domestic
6E5246,Mumbai (BOM),Hyderabad (HYD),A21N (VT-ILD),07:20:00,07:44:23,-24.09918405691751,0.0,-24.09918405691751,R2,Domestic
6E5246,Mumbai (BOM),Hyderabad (HYD),A21N (VT-IRY),07:20:00,07:44:23,-24.09918405691751,68.22292047321757,44.12373641630006,R3,Domestic
6E5246,Mumbai (BOM),Hyderabad (HYD),A21N (VT-IBY),07:20:00,07:44:23,-24.09918405691751,65.4339770818984,41.3347930249809,R1,Domestic
6E5246,Mumbai (BOM),Hyderabad (HYD),A21N (VT-ILH),07:20:00,07:35:13,-14.216040894892373,0.0,-14.216040894892373,R2,Domestic
6E5246,Mumbai (BOM),Hyderabad (HYD),A21N (VT-IML),07:20:00,07:31:03,-11.49402560881112,30.81932080703115,19.325295198220033,R3,Domestic
AI623,Mumbai (BOM),Cochin (COK),A20N (VT-EXN),07:25:00,07:39:04,-13.419318845160186,0.0,-13.419318845160186,R1,Domestic
AI623,Mumbai (BOM),Cochin (COK),A20N (VT-EXP),07:25:00,07:35:19,-11.47043480508592,5.288826440502345,-6.1816083645835755,R2,Domestic
AI623,Mumbai (BOM),Cochin (COK),A20N (VT-TNJ),07:25:00,07:37:49,-11.614344759434017,68.64691500532517,57.03257024589115,R3,Domestic
AI623,Mumbai (BOM),Cochin (COK),A20N (VT-EXN),07:25:00,07:35:19,-11.47043480508592,0.0,-11.47043480508592,R1,Domestic
AI623,Mumbai (BOM),Cochin (COK),A20N (VT-EXN),07:25:00,07:32:35,-9.385130213321972,0.0,-9.385130213321972,R2,Domestic
AI623,Mumbai (BOM),Cochin (COK),A20N (VT-TNQ),07:25:00,07:39:26,-14.281793938981933,0.0,-14.281793938981933,R3,Domestic
AI623,Mumbai (BOM),Cochin (COK),A20N (VT-EXN),07:25:00,07:35:19,-11.47043480508592,32.67487161870723,21.204436813621307,R1,Domestic
AI2183,Mumbai (BOM),Dhaka (DAC),A20N (VT-TNV),07:25:00,07:18:38,2.6498690919036547,0.1522331115539101,2.8021022034575647,R2,Domestic
AI2183,Mumbai (BOM),Dhaka (DAC),A20N (VT-TQB),07:25:00,07:15:04,2.8775675963092873,5.259474483125971,8.137042079435258,R3,Domestic
AI2183,Mumbai (BOM),Dhaka (DAC),A20N (VT-TNR),07:25:00,07:21:56,-5.563951389198818,23.87093538416795,18.30698399496913,R1,Domestic
AI2183,Mumbai (BOM),Dhaka (DAC),A20N (VT-TNV),07:25:00,07:08:32,26.8983944380963,0.0,26.8983944380963,R2,Domestic
AI2183,Mumbai (BOM),Dhaka (DAC),A20N (VT-TNR),07:25:00,06:32:37,54.56557279178265,31.66324446405746,86.22881725584011,R3,Domestic
AI2183,Mumbai (BOM),Dhaka (DAC),A20N (VT-TQJ),07:25:00,07:11:36,16.080774036110267,0.0,16.080774036110267,R1,Domestic
AI2183,Mumbai (BOM),Dhaka (DAC),A20N (VT-TNU),07:25:00,07:13:39,10.798729323182505,37.36251866695616,48.16124799013867,R2,Domestic
6E5172,Mumbai (BOM),Bhopal (BHO),A20N (VT-ISJ),07:25:00,07:50:50,-24.382726298919458,8.124712771584178,-16.25801352733528,R3,Domestic
6E5172,Mumbai (BOM),Bhopal (BHO),A21N (VT-ICG),07:25:00,07:55:42,-31.585206157262274,11.809047267542534,-19.77615888971974,R1,Domestic
6E5172,Mumbai (BOM),Bhopal (BHO),A20N (VT-IQG),07:25:00,07:55:42,-31.585206157262274,0.0,-31.585206157262274,R2,Domestic
6E5172,Mumbai (BOM),Bhopal (BHO),A20N (VT-IIH),07:25:00,07:55:42,-31.585206157262274,0.0,-31.585206157262274,R3,Domestic
6E5172,Mumbai (BOM),Bhopal (BHO),A20N (VT-IIS),07:25:00,07:52:04,-26.39071565576961,0.0,-26.39071565576961,R1,Domestic
6E5172,Mumbai (BOM),Bhopal (BHO),A20N (VT-IVY),07:25:00,07:49:10,-23.09436728048084,0.0,-23.09436728048084,R2,Domestic
6E5172,Mumbai (BOM),Bhopal (BHO),A20N (VT-IVY),07:25:00,07:41:28,-18.031315938881907,0.0,-18.031315938881907,R3,Domestic
6E5284,Mumbai (BOM),Goa (GOX),A20N (VT-IIH),07:25:00,07:51:16,-24.773885299730807,0.0,-24.773885299730807,R1,Domestic
6E5284,Mumbai (BOM),Goa (GOX),A20N (VT-IQF),07:25:00,07:44:22,-19.138161535711514,13.7524892162106,-5.385672319500914,R2,Domestic
6E5284,Mumbai (BOM),Goa (GOX),A20N (VT-IIW),07:25:00,07:45:38,-19.793899583184213,9.244804435764935,-10.549095147419278,R3,Domestic
6E5284,Mumbai (BOM),Goa (GOX),A20N (VT-IPD),07:25:00,07:30:33,-8.885018270984393,8.391006109872638,-0.4940121611117547,R1,Domestic
6E5284,Mumbai (BOM),Goa (GOX),A20N (VT-IIX),07:25:00,07:52:54,-26.897984163514877,0.0,-26.897984163514877,R2,Domestic
6E5284,Mumbai (BOM),Goa (GOX),A20N (VT-ITV),07:25:00,07:38:41,-11.1619771316063,0.0,-11.1619771316063,R3,Domestic
6E5296,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCM),07:30:00,07:48:04,-17.997354775247416,66.78165633745569,48.78430156220827,R1,Domestic
6E5296,Mumbai (BOM),Bengaluru (BLR),A21N (VT-ICF),07:30:00,07:57:19,-25.734276463810257,0.0,-25.734276463810257,R2,Domestic
6E5296,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCK),07:30:00,08:02:52,-32.272546676467066,0.0,-32.272546676467066,R3,Domestic
6E5296,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCK),07:30:00,07:57:19,-25.734276463810257,20.953059731663114,-4.7812167321471435,R1,Domestic
6E5296,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCK),07:30:00,07:53:42,-22.617860174642345,25.80467707924755,3.1868169046052053,R2,Domestic
6E5296,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCK),07:30:00,08:04:18,-33.74249590058928,0.0,-33.74249590058928,R3,Domestic
6E5296,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCJ),07:30:00,07:47:48,-14.947408116294389,6.5164468597571545,-8.430961256537234,R1,Domestic
6E5108,Mumbai (BOM),Coimbatore (CJB),A20N (VT-ISK),07:35:00,07:43:28,-10.665901476803851,0.0,-10.665901476803851,R2,Domestic
6E5108,Mumbai (BOM),Coimbatore (CJB),A20N (VT-ISJ),07:35:00,07:50:15,-15.379562978436855,9.887321050987888,-5.492241927448967,R3,Domestic
6E5108,Mumbai (BOM),Coimbatore (CJB),A20N (VT-IIH),07:35:00,08:01:25,-27.00920458243752,0.0,-27.00920458243752,R1,Domestic
6E5108,Mumbai (BOM),Coimbatore (CJB),A20N (VT-IQG),07:35:00,08:06:27,-32.14786389438267,0.0,-32.14786389438267,R2,Domestic
6E5108,Mumbai (BOM),Coimbatore (CJB),A20N (VT-IVE),07:35:00,07:48:41,-13.596595297055138,0.0,-13.596595297055138,R3,Domestic
6E5108,Mumbai (BOM),Coimbatore (CJB),A20N (VT-IQK),07:35:00,07:31:49,2.662477324437723,84.63249441819909,87.2949717426368,R1,Domestic
6E5108,Mumbai (BOM),Coimbatore (CJB),A20N (VT-IIW),07:35:00,07:44:32,-11.563509741680893,0.0,-11.563509741680893,R2,Domestic
AI2851,Mumbai (BOM),Bengaluru (BLR),A20N (VT-TNW),07:40:00,07:46:57,-4.372876753810251,0.0,-4.372876753810251,R3,Domestic
AI2851,Mumbai (BOM),Bengaluru (BLR),A20N (VT-TQT),07:40:00,08:11:41,-32.81477781501993,13.868621894921002,-18.946155920098928,R1,Domestic
AI2851,Mumbai (BOM),Bengaluru (BLR),A20N (VT-TNH),07:40:00,08:02:23,-19.428809542463053,0.0,-19.428809542463053,R2,Domestic
AI2851,Mumbai (BOM),Bengaluru (BLR),A20N (VT-ATV),07:40:00,07:57:12,-17.244060802968413,79.06570371995669,61.821642916988274,R3,Domestic
AI2851,Mumbai (BOM),Bengaluru (BLR),A20N (VT-TQX),07:40:00,07:49:23,-9.350216292613883,16.76814831159184,7.417932018977957,R1,Domestic
AI2851,Mumbai (BOM),Bengaluru (BLR),A20N (VT-TQC),07:40:00,07:57:12,-17.244060802968413,102.02526048366168,84.78119968069328,R2,Domestic
AI2851,Mumbai (BOM),Bengaluru (BLR),A20N (VT-TNP),07:40:00,08:01:03,-19.491739808186395,99.41206428390616,79.92032447571977,R3,Domestic
6E6543,Mumbai (BOM),Varanasi (VNS),A21N (VT-ILV),07:40:00,07:44:56,-5.009941291512714,57.52161051538257,52.51166922386986,R1,Domestic
6E6543,Mumbai (BOM),Varanasi (VNS),A21N (VT-ILZ),07:40:00,07:55:16,-12.814227135408144,0.0,-12.814227135408144,R2,Domestic
6E6543,Mumbai (BOM),Varanasi (VNS),A21N (VT-ILZ),07:40:00,08:01:29,-23.259933798772764,14.588757962960807,-8.671175835811956,R3,Domestic
6E6543,Mumbai (BOM),Varanasi (VNS),A21N (VT-IRV),07:40:00,07:39:37,0.30630109839911057,0.0,0.30630109839911057,R1,Domestic
6E6543,Mumbai (BOM),Varanasi (VNS),A21N (VT-IMM),07:40:00,07:54:41,-11.573760246435945,11.434386942921511,-0.139373303514434,R2,Domestic
6E6543,Mumbai (BOM),Varanasi (VNS),A21N (VT-ICT),07:40:00,07:58:17,-16.116547181941254,5.571558488872643,-10.54498869306861,R3,Domestic
6E6543,Mumbai (BOM),Varanasi (VNS),A21N (VT-ICQ),07:40:00,07:55:52,-13.576585578117353,24.412109761806832,10.83552418368948,R1,Domestic
QP1524,Mumbai (BOM),Lucknow (LKO),B38M (VT-YBF),07:45:00,07:42:56,-2.079970632904083,0.0,-2.079970632904083,R2,Domestic
QP1524,Mumbai (BOM),Lucknow (LKO),B38M (VT-YAI),07:45:00,07:48:31,-3.066585446106198,35.72476793273812,32.65818248663192,R3,Domestic
QP1524,Mumbai (BOM),Lucknow (LKO),B38M (VT-YAQ),07:45:00,07:55:52,-10.19480111328119,0.0,-10.19480111328119,R1,Domestic
QP1524,Mumbai (BOM),Lucknow (LKO),B38M (VT-YAM),07:45:00,07:04:08,38.08871145505854,0.0,38.08871145505854,R2,Domestic
QP1524,Mumbai (BOM),Lucknow (LKO),B38M (VT-YAS),07:50:00,07:50:38,5.660206549330349,0.0,5.660206549330349,R3,Domestic
QP1524,Mumbai (BOM),Lucknow (LKO),B38M (VT-YAG),07:50:00,07:52:06,2.7490660733678203,120.0,122.74906607336781,R1,Domestic
AI2354,Mumbai (BOM),Bangkok (BKK),A20N (VT-RTS),07:45:00,07:35:14,20.34680713646405,4.527617599267924,24.874424735731974,R2,Domestic
AI2354,Mumbai (BOM),Bangkok (BKK),A20N (VT-EXN),07:45:00,07:45:48,-4.045490780115712,0.0,-4.045490780115712,R3,Domestic
AI2354,Mumbai (BOM),Bangkok (BKK),A20N (VT-EXU),07:45:00,07:38:10,7.231462109170302,62.95825913702383,70.18972124619413,R1,Domestic
AI2354,Mumbai (BOM),Bangkok (BKK),A20N (VT-RTS),07:45:00,07:25:17,8.762280600660395,0.0,8.762280600660395,R2,Domestic
AI2354,Mumbai (BOM),Bangkok (BKK),A20N (VT-RTU),07:45:00,07:41:16,0.5174137795150398,35.822232759050195,36.33964653856523,R3,Domestic
AI2354,Mumbai (BOM),Bangkok (BKK),A20N (VT-RTT),07:45:00,07:27:57,9.9653552942476,0.0,9.9653552942476,R1,Domestic
AI2354,Mumbai (BOM),Bangkok (BKK),A20N (VT-RTN),07:45:00,07:37:37,7.049982341218861,0.0,7.049982341218861,R2,Domestic
AI2970,Mumbai (BOM),Delhi (DEL),A20N (VT-TNI),07:45:00,07:50:53,-5.786339809147676,0.0,-5.786339809147676,R3,Domestic
AI2970,Mumbai (BOM),Delhi (DEL),A20N (VT-TNB),07:45:00,07:39:06,5.282098281450681,49.721235217791374,55.00333349924205,R1,Domestic
AI2970,Mumbai (BOM),Delhi (DEL),A20N (VT-TNX),07:45:00,07:39:06,5.282098281450681,0.0,5.282098281450681,R2,Domestic
AI2970,Mumbai (BOM),Delhi (DEL),A20N (VT-TQN),07:45:00,07:04:31,34.57836327911409,60.538501421037445,95.11686470015154,R3,Domestic
AI2970,Mumbai (BOM),Delhi (DEL),A20N (VT-TNI),07:45:00,07:58:16,-14.05852861545212,73.33847885509908,59.279950239646965,R1,Domestic
AI2970,Mumbai (BOM),Delhi (DEL),A20N (VT-EXR),07:45:00,07:56:43,-11.74005197921724,0.0,-11.74005197921724,R2,Domestic
6E5329,Mumbai (BOM),Kolkata (CCU),A21N (VT-IBF),07:45:00,07:55:38,-6.276832180647744,0.0,-6.276832180647744,R3,Domestic
6E5329,Mumbai (BOM),Kolkata (CCU),A21N (VT-IMC),07:45:00,07:47:42,-5.998487235725571,0.0,-5.998487235725571,R1,Domestic
6E5329,Mumbai (BOM),Kolkata (CCU),A21N (VT-ICO),07:45:00,07:56:59,-7.20928553195248,0.0,-7.20928553195248,R2,Domestic
6E5329,Mumbai (BOM),Kolkata (CCU),A21N (VT-IBD),07:45:00,07:48:28,-4.908402944399324,36.31651945534551,31.408116510946183,R3,Domestic
6E5329,Mumbai (BOM),Kolkata (CCU),A21N (VT-IBM),07:45:00,07:06:43,33.89640156306053,47.65858424862615,81.55498581168668,R1,Domestic
6E5329,Mumbai (BOM),Kolkata (CCU),A21N (VT-IBQ),07:45:00,07:41:57,5.6330400289580735,0.0,5.6330400289580735,R2,Domestic
6E5329,Mumbai (BOM),Kolkata (CCU),A21N (VT-IMH),07:45:00,07:56:59,-7.20928553195248,12.374472214129627,5.165186682177147,R3,Domestic
6E5305,Mumbai (BOM),Siliguri (IXB),A20N (VT-IIH),07:50:00,07:52:19,-0.3137987710033833,14.12810366182669,13.814304890823307,R1,Domestic
6E5305,Mumbai (BOM),Siliguri (IXB),A20N (VT-IQO),07:50:00,08:10:09,-21.066898458926868,2.9608811756208167,-18.106017283306052,R2,Domestic
6E5305,Mumbai (BOM),Siliguri (IXB),A20N (VT-IXI),07:50:00,07:50:32,0.7962790531592429,25.90242079828304,26.69869985144228,R3,Domestic
6E5305,Mumbai (BOM),Siliguri (IXB),A20N (VT-IQF),07:50:00,08:10:09,-21.066898458926868,1.0981231263257099,-19.968775332601158,R1,Domestic
6E5305,Mumbai (BOM),Siliguri (IXB),A20N (VT-IIH),07:50:00,07:41:09,18.9012702145665,18.79820844546329,37.69947866002979,R2,Domestic
6E5305,Mumbai (BOM),Siliguri (IXB),A20N (VT-IIS),07:50:00,08:04:45,-13.692104213712406,23.46883757061378,9.776733356901373,R3,Domestic
6E5305,Mumbai (BOM),Siliguri (IXB),A20N (VT-IQK),07:50:00,08:10:09,-21.066898458926868,10.128919809435676,-10.937978649491193,R1,Domestic
6E333,Mumbai (BOM),Delhi (DEL),A21N (VT-NCR),08:05:00,07:57:28,4.245113960689163,0.0,4.245113960689163,R2,Domestic
6E333,Mumbai (BOM),Delhi (DEL),A21N (VT-NCG),08:05:00,08:15:58,-11.572460542579536,0.9292518630442363,-10.6432086795353,R3,Domestic
6E333,Mumbai (BOM),Delhi (DEL),A21N (VT-NCL),08:05:00,08:09:42,-6.6229873476251955,1.1419049784836814,-5.4810823691415145,R1,Domestic
6E333,Mumbai (BOM),Delhi (DEL),A21N (VT-NCJ),08:05:00,08:14:56,-10.50935658356555,0.0,-10.50935658356555,R2,Domestic
6E333,Mumbai (BOM),Delhi (DEL),A21N (VT-NCJ),08:05:00,07:40:11,23.36087023886465,13.39755072623234,36.75842096509699,R3,Domestic
6E333,Mumbai (BOM),Delhi (DEL),A21N (VT-NCC),08:05:00,08:09:29,-6.75710850442678,0.0,-6.75710850442678,R1,Domestic
6E333,Mumbai (BOM),Delhi (DEL),A21N (VT-NCN),08:05:00,08:19:46,-17.24982123496178,0.0,-17.24982123496178,R2,Domestic
6E1451,Mumbai (BOM),Dubai (DXB),A20N (VT-IPD),08:10:00,08:27:18,-17.516367906071782,44.089438213372055,26.573070307300274,R3,International
6E1451,Mumbai (BOM),Dubai (DXB),A20N (VT-IPI),08:10:00,08:28:27,-17.94329135622321,7.293540102897101,-10.649751253326109,R1,International
6E1451,Mumbai (BOM),Dubai (DXB),A20N (VT-IIO),08:10:00,08:26:33,-16.622608131303668,0.0,-16.622608131303668,R2,International
6E1451,Mumbai (BOM),Dubai (DXB),A20N (VT-IZE),08:10:00,08:27:11,-16.933624867560443,0.0,-16.933624867560443,R3,International
6E1451,Mumbai (BOM),Dubai (DXB),A20N (VT-IZE),08:10:00,07:15:24,41.16283115458251,1.5919528773092821,42.754784031891795,R1,International
6E1451,Mumbai (BOM),Dubai (DXB),A20N (VT-IQO),08:10:00,08:12:36,-2.9202896910659697,0.0,-2.9202896910659697,R2,International
6E1451,Mumbai (BOM),Dubai (DXB),A20N (VT-IIX),08:10:00,08:15:26,-9.54514011760944,23.337313280842267,13.792173163232826,R3,International
6E5204,Mumbai (BOM),Chennai (MAA),A21N (VT-IWR),08:15:00,07:55:31,17.282189916360803,0.0,17.282189916360803,R1,Domestic
6E5204,Mumbai (BOM),Chennai (MAA),A21N (VT-ICO),08:15:00,08:20:28,-4.689386964719248,38.848816887500526,34.15942992278128,R2,Domestic
6E5204,Mumbai (BOM),Chennai (MAA),A21N (VT-ILH),08:15:00,08:16:52,0.10368372231355683,0.0,0.10368372231355683,R3,Domestic
6E5204,Mumbai (BOM),Chennai (MAA),A21N (VT-IBW),08:15:00,08:19:55,-4.567863047986362,0.0,-4.567863047986362,R1,Domestic
6E5204,Mumbai (BOM),Chennai (MAA),A21N (VT-IBF),08:15:00,07:45:25,29.271883455454347,0.0,29.271883455454347,R2,Domestic
6E5204,Mumbai (BOM),Chennai (MAA),A21N (VT-IRZ),08:15:00,08:19:55,-4.567863047986362,47.56961939198059,43.001756343994224,R3,Domestic
6E5204,Mumbai (BOM),Chennai (MAA),A21N (VT-IBY),08:15:00,08:07:17,7.167625234530845,9.47554396308412,16.643169197614963,R1,Domestic
6E6258,Mumbai (BOM),Goa (GOX),A21N (VT-ILO),08:15:00,08:25:22,-9.427454664064754,17.33950293819904,7.9120482741342855,R2,Domestic
6E6258,Mumbai (BOM),Goa (GOX),A21N (VT-ICK),08:15:00,08:27:08,-12.198410063264761,2.451155057510097,-9.747255005754663,R3,Domestic
6E6258,Mumbai (BOM),Goa (GOX),A21N (VT-ICK),08:15:00,08:23:56,-9.381708880107567,0.7703282862442314,-8.611380593863336,R1,Domestic
6E6258,Mumbai (BOM),Goa (GOX),A21N (VT-ICK),08:15:00,08:30:42,-16.545911981135383,0.0,-16.545911981135383,R2,Domestic
6E6258,Mumbai (BOM),Goa (GOX),A21N (VT-ICK),08:15:00,07:46:43,30.303704074703834,54.233029263451876,84.53673333815571,R3,Domestic
6E6258,Mumbai (BOM),Goa (GOX),A21N (VT-ICL),08:15:00,08:25:18,-11.793064091165112,35.71928198398025,23.92621789281514,R1,Domestic
6E6258,Mumbai (BOM),Goa (GOX),A21N (VT-IBX),08:15:00,08:30:42,-16.545911981135383,0.0,-16.545911981135383,R2,Domestic
6E532,Mumbai (BOM),Tirupati (TIR),A21N (VT-ICK),08:30:00,08:05:26,22.323546165167144,0.0,22.323546165167144,R3,Domestic
6E532,Mumbai (BOM),Tirupati (TIR),A21N (VT-IML),08:30:00,08:41:20,-9.45146727996436,0.0,-9.45146727996436,R1,Domestic
6E532,Mumbai (BOM),Tirupati (TIR),A21N (VT-IMZ),08:30:00,08:36:27,-4.246288760772806,0.0,-4.246288760772806,R2,Domestic
6E532,Mumbai (BOM),Tirupati (TIR),A21N (VT-ICZ),08:30:00,08:45:03,-15.042575451123929,23.90371944939944,8.86114399827551,R3,Domestic
6E532,Mumbai (BOM),Tirupati (TIR),A21N (VT-ICG),08:30:00,07:46:25,39.20015897180128,37.61547863330327,76.81563760510454,R1,Domestic
6E532,Mumbai (BOM),Tirupati (TIR),A21N (VT-IBO),08:30:00,08:45:03,-15.042575451123929,0.0,-15.042575451123929,R2,Domestic
6E532,Mumbai (BOM),Tirupati (TIR),A21N (VT-ILI),08:30:00,08:45:03,-15.042575451123929,0.0,-15.042575451123929,R3,Domestic
6E5281,Mumbai (BOM),Jaipur (JAI),A20N (VT-IZC),08:35:00,08:49:25,-14.798924070297621,92.9431049566892,78.14418088639158,R1,Domestic
6E5281,Mumbai (BOM),Jaipur (JAI),A20N (VT-ISP),08:35:00,08:43:29,-8.088770483307332,0.0,-8.088770483307332,R2,Domestic
6E5281,Mumbai (BOM),Jaipur (JAI),A20N (VT-IQH),08:35:00,08:53:11,-20.11441470414809,24.246914457939937,4.132499753791848,R3,Domestic
6E5281,Mumbai (BOM),Jaipur (JAI),A20N (VT-IQA),08:35:00,06:29:40,134.61992514409766,28.38091416112305,163.00083930522072,R1,Domestic
6E5281,Mumbai (BOM),Jaipur (JAI),A20N (VT-IXO),08:35:00,08:49:30,-16.1331181055932,16.321135965961542,0.18801786036834045,R2,Domestic
6E5281,Mumbai (BOM),Jaipur (JAI),A20N (VT-IXI),08:35:00,08:49:31,-15.882192167029856,8.539838768221905,-7.342353398807951,R3,Domestic
QP1781,Mumbai (BOM),Ahmedabad (AMD),B38M (VT-YAG),08:40:00,08:29:24,10.950395167045615,13.200423879693371,24.150819046738988,R1,Domestic
QP1781,Mumbai (BOM),Ahmedabad (AMD),B38M (VT-YAR),08:40:00,08:45:20,-2.8398855251785844,42.545455432701395,39.70556990752281,R2,Domestic
QP1781,Mumbai (BOM),Ahmedabad (AMD),B38M (VT-YBC),08:40:00,08:49:01,3.364018268676641,0.0,3.364018268676641,R3,Domestic
QP1781,Mumbai (BOM),Ahmedabad (AMD),B38M (VT-YAR),08:40:00,08:47:52,-2.1301059911610785,3.701411767199281,1.5713057760382028,R1,Domestic
QP1781,Mumbai (BOM),Ahmedabad (AMD),B38M (VT-YBC),08:40:00,07:02:17,93.67197635168188,1.412831308575616,95.0848076602575,R2,Domestic
QP1781,Mumbai (BOM),Ahmedabad (AMD),B38M (VT-YAX),08:40:00,06:57:09,119.25946161368725,0.0,119.25946161368725,R3,Domestic
QP1781,Mumbai (BOM),Ahmedabad (AMD),B38M (VT-YAC),08:40:00,08:46:26,-5.081311249892306,0.0,-5.081311249892306,R1,Domestic
WY202,Mumbai (BOM),Muscat (MCT),B38M (A4O-MJ),08:40:00,08:30:03,8.824291363739261,0.0,8.824291363739261,R2,Domestic
WY202,Mumbai (BOM),Muscat (MCT),B739 (A4O-BT),10:05:00,10:23:15,-19.92528567111039,0.0,-19.92528567111039,R3,Domestic
WY202,Mumbai (BOM),Muscat (MCT),B739 (A4O-BY),10:05:00,07:28:37,155.62759448871634,0.0,155.62759448871634,R1,Domestic
WY202,Mumbai (BOM),Muscat (MCT),B739 (A4O-BT),10:05:00,08:23:17,95.29354965647426,20.295538973916997,115.58908863039125,R2,Domestic
WY202,Mumbai (BOM),Muscat (MCT),B739 (A4O-BT),10:05:00,07:28:37,155.62759448871634,19.243509962831137,174.87110445154747,R3,Domestic
WY202,Mumbai (BOM),Muscat (MCT),B738 (A4O-BAC),10:05:00,10:19:23,-16.575473856809914,5.7058413840067495,-10.869632472803165,R1,Domestic
6E1011,Mumbai (BOM),Singapore (SIN),A21N (VT-IMH),08:40:00,08:53:47,-5.707760941931769,17.066973939069715,11.359212997137945,R2,International
6E1011,Mumbai (BOM),Singapore (SIN),A21N (VT-ILG),08:40:00,09:01:38,-22.257787406760592,15.250098437496206,-7.007688969264386,R3,International
6E1011,Mumbai (BOM),Singapore (SIN),A21N (VT-ILG),08:40:00,09:01:51,-22.46304153892683,0.0,-22.46304153892683,R1,International
6E1011,Mumbai (BOM),Singapore (SIN),A21N (VT-ILN),08:40:00,09:18:29,-37.29135593475568,30.24343608122736,-7.047919853528317,R2,International
6E1011,Mumbai (BOM),Singapore (SIN),A21N (VT-ILX),08:40:00,07:25:11,57.86375522837141,1.3908697206160419,59.254624948987455,R3,International
6E1011,Mumbai (BOM),Singapore (SIN),A21N (VT-ILX),08:40:00,09:04:22,-23.620205503206105,14.081520139651845,-9.53868536355426,R1,International
